symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
JETFREIGHT.NS,21.719999313354492,21.81500021616618,21.46861113442315,21.159000053405762,18.74973331451416,17.334849996566774,21.668536375352033,11.899999618530273,24.5,True,True,True,True,True,True,True,True,False,56.371481472250665,noise,26.482014939072734,False,False,False,False,,Transport Services,Logistics Solution Provider,92.40196078431373,True,True,100.79,0.44,201189.0,0.4336
JINDALSAW.NS,260.05999755859375,252.6675008138021,240.58201175265842,238.92052642822264,197.47711802164713,195.82456420898438,255.5541339557285,151.60325107352764,269.9100036621094,True,True,True,True,True,True,True,True,False,11.631146567094852,noise,55.30697169607003,False,False,False,False,,Industrial Products,Iron & Steel Products,73.81535947712419,True,True,16581.97,73.66,2832354.0,0.4442
JNKINDIA.NS,489.0,484.00833384195965,416.64305369059247,401.4781982421875,292.96086619059247,292.82014305114745,478.61131072354704,200.9199981689453,519.0,True,True,True,True,True,True,True,True,False,36.80118903568943,noise,38.07627095897609,False,False,False,False,,Industrial Manufacturing,Industrial Products,87.41830065359477,True,True,2736.15,61.97,1267216.0,2.2647
KAPSTON.NS,360.25,349.5208384195964,340.6291664971246,340.5249993896484,329.4868876139323,314.2804161834717,353.5078671111026,231.5800018310547,433.5,True,True,True,True,True,True,True,True,False,48.80829668698525,red,143.70389218881718,False,False,False,False,,Commercial Services & Supplies,Diversified Commercial Services,90.44117647058823,True,True,1096.32,0.7,19468.0,0.064
KTKBANK.NS,268.6000061035156,272.07083384195965,264.273612552219,262.96380004882815,226.0814663696289,213.51725090026855,269.7723637622696,164.46822856250571,282.95001220703125,True,True,True,True,True,True,True,False,False,34.20000218038211,noise,47.51102728127141,False,True,False,False,,Banks,Private Sector Bank,86.43790849673204,True,True,10157.96,78.0,2903811.0,0.7678
KARURVYSYA.NS,298.8500061035156,292.3666687011719,290.1277770996094,291.8779992675781,283.7741998291016,270.1135998535156,293.273721913451,201.82000732421875,343.45001220703125,True,True,True,True,True,True,True,True,True,45.68527129626372,ppv,257.7774716486213,False,False,False,False,,Banks,Private Sector Bank,89.41993464052288,True,True,28887.41,96.16,3217618.0,0.3329
KEI.NS,5452.0,5473.208333333333,5291.558349609375,5192.1400390625,4629.023717447917,4500.328958740234,5451.392040462442,3596.8413702688067,5708.0,True,True,True,True,True,True,True,True,False,42.16207720160987,ppv,412.55160415064626,True,False,False,False,,Industrial Products,Cables - Electricals,88.80718954248366,True,True,52121.44,209.46,384185.0,0.4019
KERNEX.NS,2056.199951171875,2018.1416422526042,1728.633324517144,1614.0689916992187,1286.6923323567707,1265.681749572754,2005.1892781619295,850.0,2145.0,True,True,True,True,True,True,True,True,False,65.79584197120431,noise,32.925861294574155,False,False,False,False,,Transport Services,Transport Related Services,93.58660130718954,True,True,3455.16,64.66,314463.0,1.8714
KIRLPNU.NS,1905.699951171875,1821.2749837239583,1662.0611131456162,1601.1880053710938,1264.3443318684897,1242.9673120117188,1864.6226833871337,987.0724322864878,2197.10009765625,True,True,True,True,True,True,True,True,False,37.264188228607665,noise,56.846022663574956,False,False,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",87.70424836601308,True,True,12380.03,44.52,233591.0,0.3596
KIRLOSENG.NS,2441.10009765625,2157.300018310547,1895.441677517361,1835.586005859375,1466.5508487955728,1335.007922668457,2275.634173228699,823.0927698576559,2720.0,True,True,True,True,True,True,True,True,False,190.19894834674332,red,135.5169814150132,False,False,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",98.73366013071896,True,True,35488.7,170.16,697057.0,0.4795
KMEW.NS,2226.0,2117.183319091797,2027.8583238389756,1980.6599877929686,1768.6516577148439,1626.4879931640626,2172.5246250052815,762.9500122070312,2408.800048828125,True,True,True,True,True,True,True,True,False,161.5285127357417,noise,40.24868504050729,False,False,False,False,,Engineering Services,Dredging,98.48856209150327,True,True,5441.26,32.13,144339.0,0.5905
KODYTECH.NS,1012.6500244140625,1023.1791585286459,907.268052842882,856.6599975585938,840.5949995930989,800.0617498779297,1035.6687017009733,556.0499877929688,1160.0,True,True,True,True,True,True,True,False,False,22.604275010317853,red,171.7408274785324,False,False,False,False,,IT - Software,Computers - Software & Consulting,80.92320261437908,True,True,4525.38,2.41,6793.0,0.0533
KRISHANA.NS,682.0999755859375,686.5723622639974,680.6114552815756,668.4051184082032,562.3933821614584,554.4717471313477,692.4763095466084,411.30171905083773,748.5499877929688,True,True,True,True,True,True,True,False,False,29.462762353931172,red,227.13012948001327,False,False,False,False,,Fertilizers & Agrochemicals,Fertilizers,84.55882352941177,True,True,4217.26,21.9,321125.0,0.5194
KRISHNADEF.NS,1247.0999755859375,1278.1416524251301,1195.9055582682292,1160.4499975585939,991.0489994303385,943.7114715576172,1281.4426000491078,665.0,1400.0,True,True,True,True,True,True,True,False,False,30.344617817772203,noise,57.33109769631907,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,85.04901960784314,True,True,1862.34,18.54,148674.0,0.9956
KRN.NS,1250.5,1221.3583170572917,1174.1194424099392,1200.3919970703125,938.2499983723958,912.1209994506836,1213.6908043303838,589.7999877929688,1405.0,True,True,True,True,True,True,True,True,False,47.42116121426467,noise,50.006334371861364,False,False,False,False,,Industrial Products,Other Industrial Products,90.0326797385621,True,True,8185.58,78.59,628449.0,0.9601
LAURUSLABS.NS,1500.300048828125,1418.625020345052,1376.2138977050781,1306.9393237304687,1123.1293082682291,1072.0730850219727,1439.2396225804155,661.8443833100727,1531.199951171875,True,True,True,True,True,True,True,True,False,124.48405067378778,ppv,547.0622027885971,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.38562091503267,True,True,81053.65,302.28,2014819.0,0.3729
LLOYDSME.NS,1805.699951171875,1752.4249979654949,1755.3222554524739,1747.6948486328124,1422.4090152994793,1393.4750274658204,1756.7247855943988,1042.2770517704853,1887.47194710694,True,True,True,True,True,True,True,True,False,18.368654375520133,ppv,186.64470409427537,False,False,False,False,,Minerals & Mining,Industrial Minerals,78.63562091503267,True,True,101597.21,108.83,602689.0,0.1071
LOKESHMACH.NS,270.54998779296875,274.59583536783856,260.90916697184247,261.05199951171875,208.46533335367837,203.99930053710938,275.29218935404504,138.9600067138672,300.0,True,True,True,True,True,True,True,False,False,58.33674461535383,noise,76.46425276272373,False,False,False,False,,Industrial Manufacturing,Industrial Products,92.6062091503268,True,True,576.18,1.31,48293.0,0.2268
LUPIN.NS,2409.300048828125,2323.8667195638022,2287.2166612413193,2301.389990234375,2231.12666015625,2167.6594982910156,2341.4196725678503,1836.800048828125,2494.0,True,True,True,True,True,True,True,True,False,25.558561688344938,green,182.6417123315921,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,82.76143790849673,True,True,110161.04,267.69,1111056.0,0.243
MBAPL.NS,562.25,563.5630594889323,548.5976969401041,543.3580773925781,473.9219783528646,459.96725814819337,562.9417713788367,352.87963717108966,585.0,True,True,True,True,True,True,True,False,False,50.09931229292288,red,148.67564573966084,False,False,False,False,,Fertilizers & Agrochemicals,Fertilizers,90.72712418300654,True,True,4926.82,12.9,229387.0,0.2618
MACPOWER.NS,1317.949951171875,1100.4791870117188,1082.5486178927952,1103.0880029296875,992.6880008951823,956.989859008789,1148.2361306574808,761.0,1339.949951171875,True,True,True,True,True,True,True,True,True,36.96166146526383,ppv,1387.1254348923287,True,False,True,False,,Industrial Manufacturing,Industrial Products,87.58169934640523,True,True,1318.5,4.36,33080.0,0.3307
MAGSON.NS,175.0,164.2375005086263,171.79444461398654,174.41000030517577,146.71799992879232,137.64774978637695,167.21754233370265,100.5,199.5,True,True,True,True,True,True,True,True,False,25.0,dry,13.568521031207597,False,False,False,False,,Food Products,Packaged Foods,82.47549019607843,True,True,73.0,0.17,18666.0,0.2378
MAHICKRA.NS,248.0,245.25416692097983,241.21030807495117,237.55346954345703,194.489377339681,184.9780722808838,246.44589843403745,111.9299995022964,253.8000030517578,True,True,True,True,True,True,True,True,False,105.9378481306493,noise,68.80733944954129,False,False,False,False,,Chemicals & Petrochemicals,Dyes And Pigments,96.65032679738562,True,True,88.41,0.04,3595.0,0.0443
MANINDS.NS,574.4000244140625,575.0666656494141,547.3930519951714,544.581997680664,448.3313326009115,437.3759999084473,575.4154865017781,302.04998779296875,623.7000122070312,True,True,True,True,True,True,True,False,False,47.282057542067314,noise,23.76392415052722,False,True,False,False,,Industrial Products,Iron & Steel Products,89.99183006535948,True,True,4308.55,53.65,934069.0,1.2453
MANAKSTEEL.NS,72.76000213623047,70.26416778564453,67.5541673236423,68.6712003326416,63.02300003051758,62.23220006942749,71.35596037096686,45.11000061035156,87.12999725341797,True,True,True,True,True,True,True,True,False,26.144247141589428,noise,21.478728282886333,False,True,False,False,,Ferrous Metals,Iron & Steel,83.04738562091504,True,True,476.83,0.59,81072.0,0.1237
MANGLMCEM.NS,912.2000122070312,870.6791687011719,858.798607720269,876.4079956054687,819.5769986979167,802.4829989624023,885.0507348806279,679.3499755859375,967.9500122070312,True,True,True,True,True,True,True,True,False,26.907563852939752,dry,19.966208004786377,False,False,False,False,,Cement & Cement Products,Cement & Cement Products,83.5375816993464,True,True,2508.3,7.36,80692.0,0.2935
MWL.NS,368.95001220703125,373.8291702270508,370.78333452012805,354.76000122070315,296.1544664510091,279.11499969482423,372.4541605311764,157.81095619201662,395.5,True,True,True,True,True,True,True,False,False,127.94938854961848,red,212.35582868965244,False,False,False,False,,Metals & Minerals Trading,Trading - Metals,97.50816993464052,True,True,1095.81,2.7,73222.0,0.2465
MARKSANS.NS,263.3999938964844,256.62500254313153,236.63583331637912,222.885,192.45466623942056,188.88439964294435,257.5821589268891,155.0,275.5,True,True,True,True,True,True,True,True,False,8.8672588986473,noise,65.43315635857873,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,71.97712418300654,True,True,11936.33,73.36,2785278.0,0.6146
MAYURUNIQ.NS,816.0999755859375,807.879160563151,735.8888905843099,689.7750012207031,575.2243336995442,560.9964996337891,802.2284325254857,471.20001220703125,849.1500244140625,True,True,True,True,True,True,True,True,False,48.86333323387573,noise,35.41992747467208,False,False,False,False,,Consumer Durables,Leather And Leather Products,90.48202614379085,True,True,3546.17,21.9,268335.0,0.6175
MEGASTAR.NS,356.25,331.8625005086263,311.6611090766059,305.12799865722656,262.1697994995117,256.1997998046875,337.51133443412357,203.0,363.0,True,True,True,True,True,True,True,True,False,29.239981094932865,ppv,146.80535877101823,False,False,True,False,,Food Products,Other Food Products,84.51797385620915,True,True,402.34,1.67,46762.0,0.4141
MENONBE.NS,161.92999267578125,169.5908317565918,154.1463868882921,145.96899887084962,125.53173304239908,125.08904983520507,166.3468285862582,101.5,183.0,True,True,True,True,True,True,True,False,False,34.43762545439113,noise,30.47838436514942,False,False,False,False,,Auto Components,Auto Components & Equipments,86.6421568627451,True,True,907.46,3.76,232010.0,0.414
MINDACORP.NS,672.4000244140625,656.2541707356771,605.7402776082357,584.3710015869141,567.8386149088542,566.9768363952637,659.8629892512758,443.7837866650364,691.0,True,True,True,True,True,True,True,True,False,33.56809124035311,noise,95.85705665045867,False,False,True,False,,Auto Components,Auto Components & Equipments,86.19281045751634,True,True,15825.67,37.64,559818.0,0.2379
MODISONLTD.NS,308.1499938964844,315.49166615804035,265.25222227308484,235.16139953613282,172.67302368164061,167.95413162231446,318.37910041218197,114.0,362.70001220703125,True,True,True,True,True,True,True,False,False,103.41027601259852,noise,29.496613476839123,False,False,False,False,,Electrical Equipment,Other Electrical Equipment,96.44607843137256,True,True,999.95,6.25,202851.0,0.6251
MSPL.NS,41.25,42.30416679382324,41.716666751437714,40.14020004272461,35.46426661173503,35.4417499923706,42.2261566977641,26.25,46.119998931884766,True,True,True,True,True,True,True,False,False,52.43902739878876,noise,23.89118006443696,False,False,False,False,,Industrial Products,Iron & Steel Products,91.38071895424837,True,True,2338.04,9.95,2412168.0,0.4256
MTARTECH.NS,7578.0,7771.25,7489.666666666667,6998.604013671875,4397.668665364583,3822.5829962158205,7844.474397900615,1390.5,8714.0,True,True,True,True,True,True,True,False,False,364.8224113988794,dry,4.7918570238379,False,False,False,False,,Electrical Equipment,Other Electrical Equipment,99.67320261437908,True,True,23309.62,1174.82,1550304.0,5.0401
MUFIN.NS,127.37000274658203,126.81500180562337,122.28500048319499,120.44720031738281,114.25519994099935,110.05429996490479,127.48982537579035,70.0,133.5,True,True,True,True,True,True,True,False,False,78.86533406002398,noise,54.59844050938485,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),95.13888888888889,True,True,2523.99,28.11,2206670.0,1.1136
MUTHOOTMF.NS,207.6699981689453,201.9033342997233,188.70027754041882,189.79579986572264,179.49839996337892,176.37314987182617,203.70955258749325,125.1500015258789,217.99000549316406,True,True,True,True,True,True,True,True,False,64.92217375219226,dry,16.997790833571592,False,False,False,False,,Finance,Microfinance Institutions,93.54575163398692,True,True,3484.01,15.46,744302.0,0.4437
NARMADA.NS,39.959999084472656,37.544166564941406,37.101111306084526,36.4392000579834,30.929133402506512,29.124250078201293,38.61636867228012,15.600000381469727,45.16999816894531,True,True,True,True,True,True,True,True,False,137.01066214634864,red,424.0146601745021,False,False,False,False,,Food Products,Animal Feed,97.79411764705883,True,True,151.59,3.21,802507.0,2.1154
NAVINFLUOR.NS,7486.5,7421.7833251953125,7177.838039822049,7033.39921875,6393.35861328125,6065.728686523437,7456.510415276162,4488.291781017636,7744.0,True,True,True,True,True,True,True,True,False,61.942966796327916,noise,61.580642863647306,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,93.13725490196079,True,True,38395.23,153.52,205067.0,0.3999
NDLVENTURE.NS,130.14999389648438,130.02500025431314,128.07611105177136,126.29220001220703,109.571066792806,103.54160003662109,130.41333936255273,61.861444746250015,140.0,True,True,True,True,True,True,True,False,False,101.38995384174585,noise,63.61939396936245,False,False,False,False,,Finance,Other Financial Services,96.36437908496733,True,True,438.24,0.44,33796.0,0.1004
NGLFINE.NS,3083.39990234375,3020.7166544596353,2709.4388970269097,2603.696005859375,2079.2659993489583,1924.7069982910157,3016.668848695778,998.5646605190893,3232.0,True,True,True,True,True,True,True,True,False,204.24986848250643,noise,38.92650500925033,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.89705882352942,True,True,1904.93,5.56,18016.0,0.2916
NINSYS.NS,808.0499877929688,731.4791615804037,678.7361094156901,630.665,454.3330000813802,450.1922497558594,752.1574907857473,281.04998779296875,811.0,True,True,True,True,True,True,True,True,False,79.56666395399306,green,120.00321838645247,False,False,True,False,,IT - Software,Computers - Software & Consulting,95.26143790849673,True,True,1501.03,0.86,10699.0,0.0576
NAM-INDIA.NS,1167.300048828125,1134.8662211100261,1094.499728732639,1074.2193041992186,938.9411938476562,917.4754879760742,1142.5231816029961,744.6209814291138,1186.0,True,True,True,True,True,True,True,True,False,54.329437112412094,green,126.2506770001532,False,False,False,False,,Capital Markets,Asset Management Company,91.83006535947712,True,True,74625.01,137.2,1175398.0,0.1839
NITINSPIN.NS,559.9500122070312,554.0625050862631,522.2111112806532,503.0329998779297,396.78533365885414,380.26850021362304,553.0450798353661,302.20001220703125,573.9000244140625,True,True,True,True,True,True,True,True,False,51.47931075106518,noise,74.8580506673767,False,False,False,False,,Textiles & Apparels,Other Textile Products,91.05392156862744,True,True,3148.04,11.14,198915.0,0.3538
NRBBEARING.NS,429.79998779296875,427.3375015258789,388.1628629896376,360.16475646972657,295.6581057739258,289.4821501159668,425.1099831661455,211.10343900049978,455.79998779296875,True,True,True,True,True,True,True,True,False,57.43147570706852,noise,96.06051876580267,False,False,False,False,,Auto Components,Auto Components & Equipments,92.52450980392157,True,True,4165.73,40.44,941004.0,0.9709
NUVAMA.NS,1771.199951171875,1693.3416544596355,1581.6400383843315,1518.5568408203126,1393.5981803385416,1383.7026873779296,1711.2447379817352,1086.5091731363827,1787.300048828125,True,True,True,True,True,True,True,True,False,26.23658771001882,noise,89.82035423003113,False,False,True,False,,Capital Markets,Stockbroking & Allied,83.12908496732027,True,True,32329.5,99.36,561001.0,0.3073
OMAXAUTO.NS,216.42999267578125,225.10333251953125,226.33360968695746,202.1241944885254,134.53408849080404,131.90155586242676,224.35615005415752,81.80834807168513,263.3999938964844,True,True,True,True,True,True,True,False,False,159.34273490232152,dry,17.94097075472879,False,False,False,False,,Auto Components,Auto Components & Equipments,98.40686274509804,True,True,464.05,4.3,198841.0,0.9274
OLIL.NS,436.0,435.8041687011719,445.5819447835286,419.97300048828123,346.07966674804686,329.53125007629393,433.5925996055081,185.5,479.8999938964844,True,True,True,True,True,True,True,True,False,123.93426134254307,noise,45.74565416285453,False,False,False,False,,Transport Services,Logistics Solution Provider,97.30392156862744,True,True,32.24,0.2,22552.0,0.6258
ONELIFECAP.NS,33.59000015258789,30.18416674931844,26.31083345413208,23.874200038909912,18.08875986735026,16.89016990184784,31.318500432119645,11.149999618530273,34.5,True,True,True,True,True,True,True,True,False,111.92428608303406,dry,11.684837859270425,False,False,True,False,,Capital Markets,Stockbroking & Allied,96.97712418300654,True,True,125.49,0.87,259743.0,0.6952
ONIDA.NS,40.099998474121094,39.34666633605957,40.5011109246148,38.50579986572266,31.64119992574056,30.514149923324585,40.29379105945807,13.6899995803833,49.22999954223633,True,True,True,True,True,True,True,False,False,175.37330831775097,dry,10.290940621599987,False,False,False,False,,Consumer Durables,Consumer Electronics,98.61111111111111,True,True,1481.26,9.0,2244733.0,0.6077
PAISALO.NS,60.31999969482422,59.02666632334391,53.7138884862264,51.9535994720459,40.93973316192627,40.14886336326599,59.01065229766658,29.653867192334555,61.0,True,True,True,True,True,True,True,True,False,99.98301490925465,ppv,111.18088452375193,False,False,True,False,,Finance,Non Banking Financial Company (NBFC),96.2826797385621,True,True,5486.24,73.13,12123403.0,1.3329
PARAS.NS,1182.9000244140625,1225.441670735677,974.1569468180338,926.9329992675781,755.7953361002604,743.7132516479492,1226.7496909659562,580.5,1443.0,True,True,True,True,True,True,True,False,False,43.7274547909253,noise,76.53885885927673,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,89.05228758169935,True,True,9532.68,383.43,3241452.0,4.0223
PARIN.NS,720.5499877929688,720.8458404541016,688.6805572509766,674.0759997558594,642.1333345540364,613.3875007629395,718.1096623018377,311.6499938964844,748.0,True,True,True,True,True,True,True,True,False,106.4021699212776,noise,52.69130998702983,False,False,False,False,,Consumer Durables,"Furniture, Home Furnishing",96.69117647058823,True,True,257.33,0.61,26515.0,0.2385
PASUPTAC.NS,63.54999923706055,66.24416637420654,62.61666626400418,59.24799964904785,53.01379979451497,51.54154977798462,65.64254015342786,40.099998474121094,78.94999694824219,True,True,True,True,True,True,True,False,False,26.618850320593435,noise,23.37257811975425,False,False,False,False,,Chemicals & Petrochemicals,Petrochemicals,83.29248366013073,True,True,566.44,2.46,387490.0,0.4347
PGIL.NS,2003.699951171875,1811.0166625976562,1677.611768934462,1646.4616479492188,1589.5546459960938,1528.537153930664,1887.318691655251,1167.6433047093678,2115.699951171875,True,True,True,True,True,True,True,True,False,34.63264698828503,noise,62.7377365336274,False,False,False,False,,Textiles & Apparels,Garments & Apparels,86.80555555555556,True,True,9253.91,25.6,127745.0,0.2766
PHOENIXLTD.NS,1912.0,1855.0833231608074,1790.6527811686199,1791.3600048828125,1746.7313330078125,1719.8171453857422,1869.0058759635035,1400.2525431951217,1993.0,True,True,True,True,True,True,True,True,False,18.49940187061825,green,110.43801312283996,False,False,False,False,,Realty,"Residential, Commercial Projects",78.88071895424837,True,True,68380.86,95.74,500731.0,0.14
PIXTRANS.NS,1869.5999755859375,1650.9666748046875,1592.1944444444443,1572.35,1473.2399975585938,1467.0029986572265,1686.709235231614,1220.0999755859375,1930.0,True,True,True,True,True,True,True,True,False,19.118977247114422,ppv,1282.124202393607,False,False,True,False,,Industrial Products,Rubber,79.20751633986927,True,True,2547.37,11.77,62951.0,0.462
POLYCAB.NS,9779.0,9725.6103515625,9458.166531032986,9098.57046875,8011.517311197917,7882.7879711914065,9739.61649322237,6229.442499812185,10126.0,True,True,True,True,True,True,True,True,False,54.88924827323949,ppv,324.86475032223393,True,False,False,False,,Industrial Products,Cables - Electricals,91.95261437908496,True,True,147250.62,377.99,386529.0,0.2567
PRECOT.NS,710.2999877929688,720.4791615804037,720.606945461697,677.6120007324218,521.2050014241537,501.82900146484377,726.7484762903357,300.04998779296875,861.25,True,True,True,True,True,True,True,False,False,33.115929786497354,noise,50.58072009291521,False,False,False,False,,Textiles & Apparels,Other Textile Products,85.94771241830065,True,True,852.36,0.55,7704.0,0.0642
PREMIERPOL.NS,65.81999969482422,60.44583320617676,56.89500003390842,56.22540000915527,52.14340006510417,50.226206912994385,61.76719850770439,38.0,68.87000274658203,True,True,True,True,True,True,True,True,False,29.517173470021206,green,155.78368541506433,False,False,True,False,,Industrial Products,Plastic Products - Industrial,84.59967320261438,True,True,689.41,0.78,117773.0,0.1124
PRIVISCL.NS,3598.199951171875,3503.5166625976562,3329.1138848198784,3318.16400390625,3062.9966731770833,2970.403005371094,3521.9931689037976,2173.199951171875,3720.10009765625,True,True,True,True,True,True,True,True,False,55.68276106697985,noise,54.36994731126573,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,92.15686274509804,True,True,14055.54,37.41,103962.0,0.2661
PRIZOR.NS,906.5,871.4666595458984,747.6819441053602,708.3959991455079,449.5329995727539,417.8029996490479,873.4274156928079,183.5,939.2000122070312,True,True,True,True,True,True,True,True,False,363.09067688378036,noise,20.066100094428705,False,True,False,False,,Industrial Manufacturing,Industrial Products,99.63235294117648,True,True,194.79,0.58,31695.0,0.2965
PROV.NS,1530.0,1517.9166666666667,1521.2263895670574,1457.3060034179687,1309.367666829427,1256.4365005493164,1524.3012061709535,815.0999755859375,1679.949951171875,True,True,True,True,True,True,True,True,False,61.052631578947356,noise,62.34413965087282,False,False,False,False,,Food Products,Other Food Products,92.93300653594771,True,True,375.69,0.07,604.0,0.0175
RRKABEL.NS,2502.300048828125,2303.808146158854,2113.197740342882,1969.0821264648437,1604.9867797851562,1526.5158502197266,2359.3656745630997,1158.746695475609,2549.0,True,True,True,True,True,True,True,True,False,86.95757692940857,noise,72.84533195100157,False,False,True,False,,Industrial Products,Cables - Electricals,95.62908496732027,True,True,28302.39,166.9,666979.0,0.5897
RACLGEAR.NS,1380.800048828125,1321.7083435058594,1295.8805643717449,1295.520009765625,1211.6741263834635,1172.915,1332.8231369418259,804.2043907437434,1690.2278315095687,True,True,True,True,True,True,True,True,False,48.68396484561512,ppv,543.631750815716,False,False,False,False,,Auto Components,Auto Components & Equipments,90.40032679738562,True,True,1630.58,3.71,26896.0,0.2278
RADICO.NS,3876.89990234375,3679.63330078125,3560.013868543837,3497.8159814453124,3121.519324544271,3105.5654931640624,3729.817020622346,2498.3767025484863,3914.60009765625,True,True,True,True,True,True,True,True,False,46.47159113130013,ppv,192.96303456085465,False,False,True,False,,Beverages,Breweries & Distilleries,89.58333333333334,True,True,51923.84,162.25,418500.0,0.3125
RPEL.NS,1159.0999755859375,1188.4954223632812,1021.8485378689236,935.9645153808593,849.0956949869792,824.3809985351562,1173.031439732775,560.8282002900473,1234.0,True,True,True,True,True,True,True,False,False,69.068277317751,noise,27.81530692361442,False,False,False,False,,Industrial Products,Electrodes & Refractories,94.0359477124183,True,True,5322.81,17.82,153704.0,0.3347
RAIN.NS,184.74000549316406,192.58166631062826,180.27777777777777,166.26379989624024,142.3284664408366,139.52914978027343,189.8420904706084,99.9000015258789,214.1699981689453,True,True,True,True,True,True,True,False,False,27.93218763650842,noise,26.980434123771204,False,False,False,False,,Chemicals & Petrochemicals,Petrochemicals,83.98692810457517,True,True,6213.65,122.7,6641504.0,1.9746
RPTECH.NS,753.1500244140625,689.3041737874349,587.2041693793403,556.7090014648437,424.337333984375,399.4917503356934,715.4355587763358,274.03069500955513,806.2000122070312,True,True,True,True,True,True,True,True,False,157.09628487252027,red,101.17646251208771,False,False,False,False,,IT - Hardware,Computers Hardware & Equipments,98.36601307189542,True,True,4963.23,84.07,1116278.0,1.6939
RATNAVEER.NS,180.8000030517578,177.07583236694336,174.7955551147461,170.99199951171875,157.05226633707682,155.7856999206543,179.45408199565452,130.5,197.0,True,True,True,True,True,True,True,True,False,19.774764297445202,noise,38.50809920085885,False,False,False,False,,Industrial Products,Iron & Steel Products,79.45261437908496,True,True,1291.39,42.29,2339017.0,3.2747
RBLBANK.NS,363.79998779296875,370.5208333333333,350.6277796427409,344.0920013427734,319.873667195638,314.02000076293945,369.15496300498484,231.23912540080295,381.70001220703125,True,True,True,True,True,True,True,False,False,54.1838993491061,red,208.27631446954857,False,False,False,False,,Banks,Private Sector Bank,91.74836601307189,True,True,56336.54,205.86,5658476.0,0.3654
RICOAUTO.NS,132.99000549316406,138.29083251953125,126.66583230760362,123.64659942626953,120.6795329284668,114.02209976196289,137.73778195746976,65.40713375710308,157.0,True,True,True,True,True,True,True,False,False,79.24689687851296,noise,41.681975291519514,False,False,False,False,,Auto Components,Auto Components & Equipments,95.22058823529412,True,True,1799.16,40.94,3078309.0,2.2754
RISHABH.NS,579.8499755859375,569.2291717529297,533.091668870714,520.2800012207031,441.7433329264323,432.4642497253418,570.7967010567479,272.29998779296875,609.0,True,True,True,True,True,True,True,True,False,103.74208121943349,noise,46.24907804481621,False,False,False,False,,Electrical Equipment,Other Electrical Equipment,96.52777777777779,True,True,2239.87,12.16,209737.0,0.543
ROLLT.NS,2.9200000762939453,3.084999998410543,2.46361110607783,2.2807999944686888,1.6103333306312562,1.5110000002384185,3.0668961877848893,1.0199999809265137,3.740000009536743,True,True,True,True,True,True,True,False,False,69.76744347227269,dry,9.200297920263967,False,False,False,False,,Industrial Products,Packaging,94.11764705882352,True,True,73.04,0.17,574743.0,0.2298
RSWM.NS,191.89999389648438,198.18416595458984,182.5,177.21540069580078,156.6304668680827,155.54975032806396,195.33958610052937,120.0,224.0,True,True,True,True,True,True,True,False,False,16.19035459037692,dry,15.746204736733032,False,False,False,False,,Textiles & Apparels,Other Textile Products,77.2875816993464,True,True,903.88,3.4,177242.0,0.3763
RUBYMILLS.NS,325.45001220703125,332.63333384195965,286.6588893466526,272.486799621582,231.2317330932617,229.80994987487793,330.4299688453528,169.02000427246094,361.8999938964844,True,True,True,True,True,True,True,False,False,42.35473170294131,dry,4.568335777030407,False,False,False,False,,Textiles & Apparels,Other Textile Products,88.84803921568627,True,True,1088.3,2.39,73316.0,0.2192
SAAKSHI.NS,305.0,270.58333079020184,251.41944334242078,241.8369989013672,203.07033274332682,195.26824966430664,279.5920599814456,147.39999389648438,317.5,True,True,True,True,True,True,True,True,False,81.11639611310424,red,139.58125623130607,False,True,False,False,,Electrical Equipment,Other Electrical Equipment,95.34313725490196,True,True,479.45,0.57,20838.0,0.118
SAILIFE.NS,1247.9000244140625,1211.991678873698,1163.8472256130642,1130.6029956054688,991.9239973958333,964.4012478637695,1214.5830431595994,736.5,1260.0,True,True,True,True,True,True,True,True,False,67.0772504516961,ppv,167.29382899674488,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,93.83169934640523,True,True,26491.17,78.74,630961.0,0.2972
